0.100000 89.040100
0.600000 15.074759
1.100000 1.162580
1.600000 2.639636
2.100000 -1.374880
2.600000 -0.367390
3.100000 0.788236
3.600000 1.657387
4.100000 2.407986
4.600000 2.933994
5.100000 3.757510
5.600000 4.164864
6.100000 4.822371
6.600000 5.206192
7.100000 5.843369
