-10.000000	16.502873
-9.000000	17.495057
-8.000000	17.099509
-7.000000	17.173211
-6.000000	17.358957
-5.000000	33.082756
-4.000000	17.565528
-3.000000	16.545760
-2.000000	17.392360
-1.000000	19.125360
0.000000	19.538533
1.000000	17.775246
2.000000	16.838067
3.000000	16.898266
4.000000	19.759605
5.000000	17.136032
6.000000	18.745295
7.000000	15.789218
8.000000	18.050092
9.000000	16.993516
