0.562091  0.406924  -0.706485  -0.732560  0.342466  -0.811226
0.422230  0.278456  -0.640702  -0.696601  0.459636  -0.631289
0.568303  0.171385  -0.551777  -0.642036  0.522686  -0.625834
0.498551  0.330957  -0.600627  -0.696679  0.714994  -0.614545
0.663079  0.338810  -0.537735  -0.610357  0.845930  -0.605580
0.547017  0.178097  -0.344055  -0.440097  1.016152  -0.602935
0.537099  0.244272  -0.352245  -0.424699  0.900491  -0.588438
0.689636  0.045934  -0.476683  -0.381107  1.019566  -0.681896
0.871483  -0.024235  -0.537393  -0.319601  0.830778  -0.841864
0.802105  0.047231  -0.731378  -0.305041  0.941530  -0.642169
0.883079  0.049571  -0.797048  -0.433984  0.810046  -0.516029
0.835933  -0.009792  -0.706440  -0.528593  0.752345  -0.349859
0.697308  -0.137080  -0.671660  -0.685371  0.754887  -0.175789
0.711062  -0.322979  -0.691706  -0.540995  0.840455  -0.189819
0.707382  -0.337313  -0.547950  -0.663701  1.028461  -0.311734
0.563904  -0.533088  -0.713144  -0.654325  0.973323  -0.186320
0.440344  -0.408120  -0.540874  -0.591915  0.857227  -0.217730
0.268004  -0.362237  -0.704793  -0.686170  1.051461  -0.325127
0.097043  -0.260257  -0.649960  -0.531717  1.068209  -0.383133
-0.022459  -0.369726  -0.639628  -0.552687  0.950497  -0.205964
0.156315  -0.211966  -0.501296  -0.697474  1.033225  -0.095361
0.021157  -0.109164  -0.488187  -0.690637  0.982063  -0.001754
0.180327  -0.236527  -0.308530  -0.554298  1.106330  0.156677
0.328255  -0.233931  -0.189053  -0.657532  1.002534  0.173522
0.297096  -0.237429  0.003221  -0.764424  0.957466  0.259895
0.493904  -0.093018  -0.038006  -0.668873  0.939666  0.315447
0.523901  0.007659  0.040158  -0.526235  0.988272  0.196207
0.667057  -0.068811  0.138972  -0.576420  0.893105  0.291829
0.730663  -0.077638  0.215398  -0.657263  0.772955  0.198252
0.888677  -0.228577  0.283838  -0.818488  0.884131  0.212065
1.078813  -0.213457  0.245383  -0.752891  0.892833  0.212522
1.031094  -0.407254  0.205802  -0.694186  0.718871  0.130956
1.051864  -0.477226  0.071429  -0.641603  0.567506  -0.009643
0.923939  -0.328428  0.181496  -0.482482  0.396873  -0.147294
0.913726  -0.207375  0.372857  -0.374261  0.425692  -0.061455
0.761487  -0.013246  0.211235  -0.317423  0.543231  -0.088584
0.611139  -0.105425  0.313413  -0.247001  0.581080  0.079219
0.697623  -0.278220  0.270631  -0.088442  0.757083  -0.053495
0.502993  -0.348585  0.353635  -0.093285  0.607771  0.020870
0.582499  -0.388382  0.322441  0.033982  0.562104  0.028055
0.454372  -0.208326  0.238059  -0.044493  0.449980  -0.154151
0.580097  -0.022728  0.153012  -0.032284  0.262783  -0.081979
0.768903  0.116730  0.041461  0.161892  0.131876  0.089474
0.688684  0.162548  0.134170  0.361179  -0.062103  -0.049011
0.649038  0.231247  0.044830  0.393406  -0.013348  -0.022734
0.523604  0.273720  0.177655  0.438740  0.017931  0.049550
0.549059  0.415097  0.282890  0.253527  -0.120912  0.000602
0.409503  0.372170  0.451901  0.440526  -0.003485  0.038313
0.359157  0.258636  0.575837  0.343931  -0.180387  0.006320
0.444611  0.456313  0.485594  0.503952  -0.140237  -0.151098
0.316040  0.571178  0.424731  0.600835  -0.083995  -0.306725
0.480882  0.641104  0.250621  0.463336  -0.264416  -0.394369
0.403866  0.576558  0.205064  0.435424  -0.443507  -0.442249
0.369086  0.467975  0.395841  0.353142  -0.363912  -0.286631
0.474571  0.286094  0.203063  0.170983  -0.559357  -0.356425
0.433569  0.388388  0.177268  0.282101  -0.575218  -0.401290
0.342135  0.529808  0.344351  0.429958  -0.508375  -0.273627
0.378772  0.529722  0.200676  0.231816  -0.417045  -0.426525
0.349698  0.332442  0.107895  0.108228  -0.596206  -0.512083
0.175093  0.377090  0.155445  0.092620  -0.649264  -0.690329
0.306173  0.353979  0.354340  -0.067734  -0.730954  -0.524351
0.156617  0.386202  0.312221  -0.102848  -0.604478  -0.541075
0.130642  0.553869  0.268696  -0.107069  -0.741301  -0.653519
0.019308  0.366880  0.114829  -0.022623  -0.865114  -0.719831
-0.042432  0.427771  0.262923  -0.056313  -0.689516  -0.895605
-0.121232  0.549919  0.166172  0.097710  -0.845798  -0.992224
-0.212720  0.609242  -0.008473  0.121461  -0.798309  -0.904801
-0.250590  0.742009  0.185058  0.172257  -0.652532  -1.065138
-0.428624  0.715360  0.377414  0.132482  -0.818290  -0.924688
-0.322343  0.732665  0.551044  0.253302  -0.669945  -0.864234
-0.488936  0.723661  0.610819  0.092939  -0.639895  -0.723967
-0.596082  0.791909  0.801051  -0.047528  -0.481537  -0.681959
-0.496818  0.631470  0.620666  0.127884  -0.422457  -0.689121
-0.457993  0.431774  0.473535  0.072990  -0.404848  -0.862621
-0.492039  0.518728  0.378068  0.072350  -0.526898  -0.698313
-0.384040  0.623302  0.488289  -0.126796  -0.554076  -0.597860
-0.452860  0.565764  0.368418  -0.296352  -0.572053  -0.698117
-0.611757  0.658345  0.218189  -0.216423  -0.479168  -0.795476
-0.701263  0.587485  0.109149  -0.139976  -0.663074  -0.799984
-0.807219  0.547285  0.223954  -0.337933  -0.798700  -0.774958
-0.770023  0.472764  0.087238  -0.169557  -0.730759  -0.831545
-0.599028  0.301388  0.044327  0.026473  -0.791642  -0.745316
-0.783463  0.403711  0.126808  -0.082156  -0.595276  -0.903035
-0.585054  0.310366  0.158011  -0.280850  -0.451424  -0.746352
-0.472826  0.334989  0.166014  -0.169800  -0.376837  -0.895193
-0.307172  0.321887  0.336189  -0.033152  -0.361316  -0.967929
-0.152534  0.135380  0.155855  0.137051  -0.245500  -0.865781
-0.040352  0.279808  0.023607  0.247642  -0.394417  -0.766827
-0.136238  0.336958  0.061675  0.279020  -0.404589  -0.774120
-0.126744  0.299868  0.022361  0.190662  -0.380105  -0.901251
-0.034508  0.483328  -0.070485  0.181853  -0.284748  -0.999163
0.037336  0.292578  -0.143396  0.038186  -0.257285  -1.117226
0.198738  0.095017  -0.028866  -0.096299  -0.197696  -1.164627
0.048155  0.240323  -0.087103  -0.037387  -0.289481  -1.062179
-0.135719  0.294456  -0.051236  -0.174432  -0.363504  -1.017061
-0.153409  0.167036  0.020745  -0.300139  -0.529522  -0.942641
-0.337491  0.006554  0.173323  -0.125445  -0.556225  -0.773937
-0.210629  -0.099762  0.184728  0.035399  -0.388121  -0.773708
-0.308516  0.041888  0.041460  0.120939  -0.559745  -0.778824
-0.285197  0.077375  0.182232  0.271900  -0.508340  -0.598534
-0.259097  0.030961  0.254475  0.126827  -0.545590  -0.494632
-0.442066  -0.043435  0.201319  0.270720  -0.526302  -0.336383
-0.467021  -0.114931  0.218014  0.173644  -0.374479  -0.484201
-0.364237  -0.011344  0.042000  0.179966  -0.444792  -0.506629
-0.379624  0.128978  0.224466  0.174310  -0.287439  -0.598558
-0.408563  -0.066765  0.182508  0.167181  -0.308138  -0.512012
-0.326337  -0.028397  0.044256  0.293102  -0.366985  -0.346677
-0.178863  -0.133375  -0.028264  0.119142  -0.287351  -0.478875
-0.304884  -0.308220  -0.111688  -0.065692  -0.160949  -0.634940
-0.408569  -0.165976  -0.294582  -0.159810  -0.136480  -0.579466
-0.458178  0.030650  -0.361617  -0.259512  0.007621  -0.551479
-0.288038  -0.061729  -0.266037  -0.080866  -0.010779  -0.430744
-0.291272  -0.014592  -0.326880  -0.169497  0.168740  -0.332900
-0.208308  -0.153806  -0.312434  0.009782  -0.028230  -0.301349
-0.180809  -0.266781  -0.259642  0.187672  -0.144578  -0.115593
-0.353056  -0.253038  -0.153677  0.385566  -0.023214  -0.114047
-0.243626  -0.241858  -0.181098  0.326547  0.073127  -0.313970
-0.294493  -0.063890  -0.069439  0.261437  -0.070718  -0.174557
-0.132372  0.073416  0.000557  0.225103  0.043128  -0.001599
0.053236  0.146103  0.055922  0.221631  0.126914  0.002704
0.232006  -0.017693  -0.069237  0.309831  0.174298  0.050123
0.175732  0.029804  -0.012048  0.402690  0.199762  0.018972
0.257352  -0.061935  0.164332  0.446431  0.045330  0.065347
0.416765  -0.042601  0.257686  0.591452  -0.062649  0.014067
0.592571  0.110420  0.104527  0.746028  0.126576  -0.064252
0.669893  0.077845  -0.043648  0.669725  0.101408  -0.253014
0.639821  0.022493  0.121785  0.628878  0.167737  -0.244804
0.675252  -0.097338  0.297883  0.480908  0.177054  -0.195512
0.582565  -0.147105  0.115660  0.394479  0.004609  -0.210310
0.533816  0.012929  0.092293  0.288759  -0.167171  -0.277419
0.578942  0.043627  0.032482  0.103814  0.008175  -0.371797
0.620619  0.157460  0.002452  -0.019079  0.202178  -0.425729
0.623938  0.352820  0.025684  0.091554  0.147770  -0.384720
0.597085  0.179031  0.015283  0.215951  0.334014  -0.218488
0.411549  0.078153  -0.036708  0.275542  0.463836  -0.130290
0.435501  0.179809  0.128183  0.428632  0.368811  0.029961
0.251109  0.085653  -0.054487  0.268442  0.447801  -0.126499
0.254496  -0.084563  -0.058846  0.290508  0.292050  -0.031735
0.358336  -0.059977  -0.000572  0.268993  0.221804  0.020359
0.434934  -0.100229  -0.154411  0.169544  0.083208  -0.168588
0.401314  0.071074  -0.124450  0.151530  -0.039645  -0.121298
0.557450  0.161905  -0.273244  0.111055  0.080970  -0.074450
0.404640  0.057856  -0.411210  0.185582  0.253519  -0.052668
0.277739  0.141042  -0.279468  0.112321  0.103085  0.050377
0.170755  -0.029848  -0.230464  -0.028465  0.142134  0.146571
0.271839  -0.059127  -0.302750  -0.105600  0.033543  0.147384
0.094989  0.068425  -0.447133  0.020596  0.117795  0.234553
-0.016769  0.208943  -0.404417  0.003658  -0.037130  0.373122
0.179710  0.024956  -0.425620  -0.106847  -0.192008  0.200923
0.263882  0.148951  -0.321746  -0.121592  -0.297292  0.032511
0.250007  0.181351  -0.207575  -0.112316  -0.337339  0.202299
0.094211  0.238309  -0.365716  -0.179870  -0.339863  0.286874
0.136763  0.261453  -0.451710  -0.140839  -0.300707  0.379678
-0.060495  0.173499  -0.470009  -0.140620  -0.104086  0.276887
-0.040730  0.184715  -0.388209  -0.281700  -0.200067  0.287214
-0.216106  0.272276  -0.476559  -0.212475  -0.131396  0.152567
-0.134739  0.399454  -0.342579  -0.286012  -0.228222  0.221264
-0.085781  0.538339  -0.361812  -0.234311  -0.377291  0.383732
-0.238229  0.398016  -0.467122  -0.166994  -0.306399  0.560222
-0.219367  0.461175  -0.489671  -0.097202  -0.280771  0.589593
-0.134063  0.585236  -0.505011  -0.141005  -0.180220  0.500490
-0.229266  0.393094  -0.628306  -0.011793  0.001254  0.388476
-0.371001  0.561057  -0.465821  0.172223  -0.011921  0.414120
-0.514384  0.412328  -0.274984  0.346184  0.124655  0.529017
-0.621611  0.427777  -0.205465  0.370065  0.227471  0.578870
-0.757047  0.439048  -0.051534  0.339425  0.246601  0.409507
-0.756443  0.357671  0.127130  0.398295  0.133187  0.550655
-0.683032  0.324463  -0.068518  0.528323  0.151251  0.745844
-0.503280  0.386736  -0.056135  0.338712  0.312095  0.558831
-0.363771  0.458594  -0.040537  0.419369  0.226838  0.447841
-0.444677  0.277631  0.024976  0.333652  0.349865  0.267993
-0.259039  0.345197  -0.025122  0.451419  0.488725  0.246245
-0.094358  0.416362  -0.132118  0.595852  0.422162  0.351633
0.020088  0.521338  0.056324  0.757748  0.246233  0.159112
-0.041558  0.651844  0.103886  0.720470  0.362377  0.074239
-0.007647  0.505831  -0.005238  0.854131  0.181045  0.236281
0.155454  0.401310  0.126813  0.972055  0.170806  0.286707
0.179005  0.241969  0.228005  0.910053  0.316441  0.376341
0.348711  0.339083  0.355308  0.818112  0.344061  0.351205
0.418761  0.382754  0.276871  0.738589  0.389491  0.496319
0.365383  0.265866  0.183641  0.574844  0.372496  0.372796
0.275691  0.250402  0.144632  0.660016  0.227814  0.477550
0.314415  0.332831  0.063772  0.573022  0.221579  0.359336
0.246179  0.140364  0.144904  0.374837  0.272783  0.162031
0.142813  0.288173  0.228331  0.418092  0.103704  0.352229
0.046522  0.346431  0.383151  0.403588  0.111291  0.238813
-0.064759  0.234830  0.227384  0.295001  0.121981  0.179680
-0.170641  0.418952  0.097527  0.179317  0.185614  0.263749
-0.294128  0.427255  -0.100272  0.029701  0.003323  0.372479
-0.491849  0.281237  -0.210208  -0.064310  0.115563  0.217362
-0.572023  0.212704  -0.325695  -0.055765  0.135429  0.146109
-0.563032  0.130072  -0.232302  0.104216  0.129310  0.047804
-0.518768  0.049477  -0.161389  0.077490  0.050994  0.172699
-0.491095  0.086612  -0.053170  -0.003353  0.207956  0.012386
-0.525588  0.146165  0.079248  -0.137888  0.298065  0.014418
-0.710804  0.001932  -0.106782  -0.114113  0.271200  0.121780
-0.543788  -0.189010  -0.160843  -0.102833  0.199663  -0.061368
-0.493641  -0.047264  -0.112953  -0.225013  0.178544  -0.105259
-0.557798  -0.051468  -0.312305  -0.123663  0.033893  0.027807
-0.412340  -0.116370  -0.140843  0.036579  0.024758  0.213239
-0.248340  -0.023576  0.026930  0.167594  0.126610  0.126950
-0.418025  -0.093013  -0.046222  0.248057  -0.001080  0.301689
-0.329642  0.088981  -0.157247  0.303256  0.126372  0.325761
-0.241948  -0.096082  -0.145155  0.174967  0.305308  0.230648
-0.131996  -0.289344  -0.191960  0.027213  0.142362  0.314406
-0.014479  -0.133276  -0.238126  0.103013  0.149620  0.399087
-0.020188  -0.121950  -0.251157  -0.014312  0.142939  0.475031
-0.140011  -0.228060  -0.369646  -0.094652  -0.053219  0.363280
-0.283923  -0.302757  -0.413033  -0.059468  -0.210399  0.275961
-0.165303  -0.182818  -0.339334  0.090212  -0.296169  0.160987
-0.168398  -0.104474  -0.526740  0.024989  -0.097053  0.073596
-0.360817  -0.076910  -0.450806  -0.087253  0.024400  0.231042
-0.235522  -0.231216  -0.570532  0.094130  -0.004602  0.267929
-0.221705  -0.081648  -0.564949  0.026567  0.064905  0.147212
-0.037967  -0.117340  -0.546182  0.007210  -0.092443  0.178572
-0.196199  0.026630  -0.531451  -0.143441  -0.120909  0.069237
-0.303213  -0.125259  -0.386927  -0.325160  -0.227104  -0.105965
-0.391270  -0.080119  -0.278869  -0.181857  -0.266543  0.043860
-0.215978  0.119056  -0.420063  -0.315899  -0.330262  -0.004347
-0.335173  0.089130  -0.412189  -0.410297  -0.360524  -0.131669
-0.149204  0.040428  -0.433650  -0.602513  -0.198167  -0.072371
-0.093673  0.164224  -0.259363  -0.435039  -0.229231  0.009973
0.035824  0.196393  -0.261314  -0.330251  -0.197888  0.066828
-0.010144  0.344854  -0.095947  -0.408932  -0.063458  -0.016506
0.132069  0.223875  -0.136791  -0.557838  0.071095  -0.133554
0.234097  0.275763  -0.029067  -0.545034  0.052480  -0.193661
0.120271  0.447000  0.038642  -0.688114  0.191342  -0.117304
0.307561  0.302080  -0.126933  -0.746791  -0.005119  0.082488
0.445531  0.218537  -0.164434  -0.666608  -0.009640  0.204143
0.368957  0.199511  -0.050062  -0.466825  0.113070  0.305806
0.526091  0.042497  -0.191660  -0.309899  0.218697  0.502177
0.394217  0.119051  -0.122797  -0.120118  0.226527  0.701072
0.366064  0.125987  -0.203085  -0.031770  0.058150  0.530390
0.480082  0.128623  -0.333784  -0.086547  0.109550  0.371395
0.344733  -0.027714  -0.486492  0.020222  0.231688  0.183925
0.476880  0.162872  -0.620551  0.017339  0.194120  0.256801
0.327660  0.267371  -0.474405  -0.169897  0.197914  0.400273
0.404048  0.372546  -0.572601  -0.179491  0.105727  0.371378
0.240206  0.191342  -0.482655  -0.152927  0.032335  0.232429
0.126027  0.264503  -0.614016  -0.243243  -0.038732  0.054805
0.232871  0.453147  -0.661039  -0.426342  0.106765  0.186384
0.050553  0.351953  -0.829194  -0.420517  0.041730  0.037025
0.212081  0.329201  -0.872372  -0.496795  0.104799  -0.132993
0.384834  0.288117  -0.857635  -0.683726  -0.029441  -0.129611
0.267495  0.236996  -0.960009  -0.876991  -0.015779  -0.248928
0.116007  0.056714  -1.086972  -1.010797  -0.097255  -0.344046
0.169496  0.012237  -0.919184  -0.995779  0.035516  -0.419436
0.151159  0.191504  -0.969964  -0.848070  -0.102556  -0.321338
0.019822  0.103264  -1.043945  -0.824595  -0.142284  -0.375600
0.058072  0.000932  -1.060452  -0.724417  0.053482  -0.346772
0.117091  -0.183701  -0.923628  -0.874516  0.140358  -0.324420
0.206576  -0.107229  -0.869271  -0.836582  0.052613  -0.431814
0.085999  -0.153286  -0.762579  -0.856574  0.095384  -0.630859
0.218992  -0.159584  -0.735127  -0.876444  -0.051894  -0.588039
0.121615  -0.229889  -0.595819  -0.978446  -0.232714  -0.572259
0.045697  -0.081530  -0.396446  -1.015470  -0.404933  -0.618944
0.053486  0.114556  -0.525825  -0.862827  -0.275853  -0.554620
0.018960  0.032222  -0.554034  -0.681572  -0.405832  -0.725715
-0.028938  -0.059100  -0.644821  -0.576155  -0.427488  -0.608714
0.020027  0.010544  -0.614238  -0.662867  -0.577747  -0.468920
-0.107316  -0.023495  -0.764237  -0.637598  -0.446312  -0.501253
-0.252577  -0.222736  -0.841339  -0.557591  -0.314119  -0.410688
-0.207695  -0.294484  -0.738307  -0.690731  -0.433197  -0.460071
-0.221374  -0.150579  -0.879914  -0.846910  -0.387327  -0.455985
-0.095195  -0.083798  -0.808755  -0.791457  -0.388207  -0.489821
-0.113994  -0.282837  -0.637843  -0.755517  -0.586487  -0.596012
0.019919  -0.098463  -0.444830  -0.776722  -0.673860  -0.499966
0.013469  -0.251799  -0.377263  -0.596851  -0.483292  -0.374007
0.049906  -0.321754  -0.346833  -0.634235  -0.286466  -0.472418
0.045852  -0.254002  -0.230749  -0.457088  -0.217752  -0.385421
0.116286  -0.073196  -0.101715  -0.452741  -0.052572  -0.263374
-0.005906  -0.055103  -0.072918  -0.381384  0.012185  -0.367010
0.049418  -0.232780  0.002003  -0.489622  -0.035448  -0.461660
-0.001389  -0.225841  0.074450  -0.344483  -0.160756  -0.473129
0.028736  -0.055162  -0.056245  -0.217994  -0.138849  -0.348499
-0.074437  -0.238770  -0.155067  -0.215817  -0.068079  -0.298128
-0.131220  -0.243260  -0.271257  -0.084069  -0.150282  -0.470912
-0.078049  -0.202205  -0.407648  0.033511  -0.091041  -0.585788
-0.017479  -0.217759  -0.499064  -0.075794  -0.135916  -0.607899
0.159552  -0.315240  -0.333069  -0.201935  -0.217005  -0.740726
0.349233  -0.197696  -0.247916  -0.269039  -0.303951  -0.571763
0.380084  -0.001517  -0.375995  -0.385016  -0.266717  -0.636233
0.276559  0.019137  -0.270358  -0.227971  -0.461617  -0.822012
0.236784  0.011247  -0.405434  -0.290715  -0.366988  -0.991093
0.050324  -0.090660  -0.518283  -0.487494  -0.551351  -0.818789
-0.020985  0.050606  -0.517521  -0.327951  -0.413907  -0.746106
-0.046307  -0.141181  -0.672354  -0.256799  -0.385039  -0.595302
-0.012340  0.023844  -0.596415  -0.062607  -0.427904  -0.454439
-0.160575  0.195626  -0.453853  -0.197302  -0.558029  -0.624726
-0.275063  -0.002357  -0.449210  -0.183099  -0.414746  -0.819321
-0.194336  0.075731  -0.431899  -0.327694  -0.328445  -0.756842
-0.051008  0.211174  -0.260343  -0.452918  -0.141237  -0.613504
-0.198495  0.024387  -0.413290  -0.531880  -0.242513  -0.764435
-0.085568  0.216740  -0.282204  -0.645207  -0.169433  -0.755260
0.042917  0.112216  -0.315742  -0.590165  -0.158788  -0.575515
0.002698  0.070268  -0.475251  -0.687055  -0.265293  -0.763469
-0.116599  0.225652  -0.480026  -0.753839  -0.096696  -0.721192
-0.249278  0.316999  -0.500091  -0.573592  -0.012996  -0.810170
-0.292498  0.437196  -0.329187  -0.688327  -0.197324  -0.872804
-0.266181  0.354306  -0.179083  -0.502228  -0.122160  -0.682209
-0.097522  0.156948  -0.111988  -0.652866  0.035865  -0.819890
0.029100  0.261544  -0.275157  -0.458924  0.031809  -0.803123
0.150788  0.325202  -0.325776  -0.396929  -0.078217  -0.736631
0.026861  0.266857  -0.323081  -0.431647  -0.167903  -0.731295
-0.013464  0.230218  -0.428386  -0.289394  -0.277920  -0.532003
-0.114236  0.141520  -0.256763  -0.378151  -0.444930  -0.496723
-0.004457  0.108131  -0.077679  -0.463037  -0.445942  -0.557963
-0.116246  0.164077  -0.167176  -0.299946  -0.266358  -0.548233
0.034962  0.285050  -0.259793  -0.313458  -0.284761  -0.745865
0.143674  0.194502  -0.346721  -0.335975  -0.465530  -0.666182
0.078020  0.073173  -0.251395  -0.523154  -0.293177  -0.489844
0.194651  0.145135  -0.097495  -0.332130  -0.270007  -0.414971
0.004308  0.001606  -0.196720  -0.410730  -0.104824  -0.404744
-0.053026  0.031063  -0.282565  -0.311497  0.058979  -0.411918
0.123599  -0.003758  -0.311668  -0.153591  -0.110513  -0.404589
0.014484  0.122139  -0.125498  -0.052478  -0.150145  -0.475753
0.089008  -0.049792  -0.231125  -0.185130  -0.127516  -0.604755
0.282533  -0.220888  -0.168089  -0.184274  -0.307040  -0.557670
0.292909  -0.391309  -0.096520  -0.152912  -0.386575  -0.560205
0.114487  -0.233475  0.049849  -0.200763  -0.354218  -0.385767
0.214193  -0.236408  0.167369  -0.268530  -0.363625  -0.239343
0.178438  -0.067432  -0.003045  -0.237212  -0.384273  -0.380178
-0.010848  -0.087801  0.097307  -0.208966  -0.383064  -0.321992
0.142510  -0.197258  0.046361  -0.209086  -0.192815  -0.175871
0.064992  -0.260545  -0.089817  -0.291335  -0.264654  -0.345150
-0.114835  -0.306707  0.060406  -0.306917  -0.341839  -0.165340
-0.012669  -0.467732  -0.020971  -0.194036  -0.323233  -0.346366
-0.192853  -0.390571  0.094771  -0.020863  -0.155530  -0.481570
-0.034902  -0.579655  0.185224  -0.140430  -0.207901  -0.327294
0.040889  -0.394657  0.143512  -0.044465  -0.269065  -0.418783
0.102539  -0.506337  0.039631  -0.080649  -0.341770  -0.404043
0.248441  -0.472622  0.057455  0.085068  -0.430894  -0.470476
0.165403  -0.315714  0.214128  0.200214  -0.398195  -0.328805
0.094067  -0.435207  0.196074  0.209261  -0.256038  -0.258540
0.000040  -0.237647  0.115979  0.191931  -0.112576  -0.104919
0.109219  -0.373150  0.050040  0.240000  -0.169501  0.027504
0.244138  -0.279061  0.022102  0.318381  -0.121791  0.000060
0.356345  -0.172444  -0.142269  0.173663  -0.082751  0.195703
0.537087  -0.014390  -0.210816  0.053014  -0.005612  0.338870
0.474980  0.013925  -0.340181  -0.067830  0.089796  0.478524
0.507747  -0.072237  -0.188215  -0.100144  -0.102277  0.402553
0.563385  0.024348  -0.154589  -0.132299  -0.099075  0.471808
0.405627  0.089245  -0.296576  -0.309316  -0.076123  0.461274
