0.6 -0.769635427887 
0.8 -1.020056664330 
1.0 -1.124539718008 
1.2 -1.164935241876 
1.4 -1.174475713565 
1.6 -1.168583371916 
1.8 -1.155068736046 
2.0 -1.138132955488 
2.2 -1.120132112181 
2.4 -1.102422601703 
2.6 -1.085791233366 
2.8 -1.070683223812 
3.0 -1.057326265285 
3.2 -1.045799653502 
4.0 -1.016390251364 
4.5 -1.007993728135 
5.0 -1.003785657939 
