0.100000 89.345673
0.600000 12.121458
1.100000 0.499625
1.600000 2.136890
2.100000 -1.880011
2.600000 -1.060089
3.100000 -0.077420
3.600000 0.515264
4.100000 0.885242
4.600000 1.402135
5.100000 1.528006
